Date,"23.5,92.5","23.5,93.5","24.5,91.5","24.5,92.5","24.5,93.5","24.5,94.5","25.5,90.5","25.5,91.5","25.5,92.5","25.5,93.5","25.5,94.5","26.5,90.5","26.5,91.5","26.5,92.5","26.5,93.5","26.5,94.5","26.5,95.5","27.5,90.5","27.5,91.5","27.5,92.5","27.5,93.5","27.5,94.5","27.5,95.5","27.5,96.5","28.5,91.5","28.5,92.5","28.5,93.5","28.5,94.5","28.5,95.5"
1976-02-29,0.3793103448275862,0.3793103448275862,0.37906294855578204,0.37386683760018175,0.35789110742766284,0.35172414779663086,0.23235736324869352,0.3602961178483634,0.35236934957833127,0.35172867774963384,0.3521667369480791,0.3634094380099198,0.3385504278643378,0.3517241395753005,0.3518749927652293,0.8921820274714766,2.7428076015464185,0.47581244748214213,0.3473037522414635,0.3517241827372847,0.4236798944144413,2.673019909139337,2.7448177198911536,2.7448275618512055,0.35172400803401555,0.35172869830295955,2.17295716857088,2.7424302825639986,2.744827545408545
1976-03-31,2.7645161228795208,2.7645161228795208,2.7604840955426617,2.686009766594056,0.963661293829641,0.45161290130307596,0.9055417430016303,1.704673372930096,0.49941035888848756,0.44526256116167184,0.45052521074971846,0.30017419015207597,0.4428451392919788,0.44516137338453726,0.4469894757193902,1.3553225941235019,4.7441513350894375,0.27728914445446384,0.4377844641285557,0.44516189853029864,0.5746863441121195,4.620326877121003,4.754820874141108,4.754838651707096,0.4387096435792984,0.44521654709692937,3.7208932484349897,4.750582860842828,4.754838651707096
1976-04-30,9.421248296896616,6.574113794167837,9.419295764466126,8.151731395721436,4.909417349348465,4.942893996089697,7.178668357928594,6.352626746892929,4.188745990395545,4.672641245027383,4.655058571199576,6.103077328205108,3.5890023569266,3.063724691669146,4.052253950635592,4.266081355015436,5.521481047570705,5.857454613844554,3.135721322397391,3.1794628858566285,3.401057443022728,5.4396689201394715,5.533321732282639,5.533333303531011,2.900001875559489,2.899362040311098,4.885968825717767,5.530700091520945,5.533333263794581
1976-05-31,12.978457875309452,6.664305821541817,12.991147132410157,10.34827807737935,3.401162075179239,3.070692502683209,10.230143073105044,7.89291962236166,4.591839167379564,3.5558282136917114,3.58848026202571,9.073439096731525,6.111734930546053,6.433399194190579,4.671245583122777,5.337532024470068,11.726604019922595,8.782502025846512,6.732743992440161,6.226689689582394,6.211330264806747,11.591034723385688,11.841901290801264,11.84193566633809,6.729032195383502,6.722424404275033,10.579390470058687,11.83543386863124,11.841935635574403
1976-06-30,34.22171564847231,17.61556091705958,34.25492903018991,27.216903759539132,8.5429834621648,8.147222291429838,34.30615353733302,19.401134792963664,8.469876677294572,8.179569419225055,8.192536979913713,33.64528348147869,9.848322902619838,8.32817665139834,8.255007410049439,11.965520059068998,42.40828813811143,31.867482725779215,9.392010300854842,8.317448433240255,9.787600762645404,41.44885429168741,42.873161151011786,42.876667178918915,9.342700811227163,8.396600393454234,34.61155621955792,42.838507649302485,42.87666714712977
1976-07-31,14.814360919017943,9.26313579082489,14.790320720403425,12.712141598424603,6.199685118611781,6.09988326891776,13.667507569636069,10.437907565024592,6.211135508312333,6.112244423358671,6.116370244372275,14.536713640536032,7.427015029855313,6.183112027183656,6.1500494191723485,8.022260045812976,22.36162896790812,13.945607650664545,9.62994638950594,6.178018320952693,7.949755462907976,22.157815705383978,22.574148849133522,22.574193525698877,12.773455505409549,6.660210529402379,20.693616676715113,22.56656745364589,22.574193510317034
1976-08-31,19.29133902105593,11.151628353903371,19.300411874248134,15.775067202506527,6.662122812001936,6.506493337692753,19.566773020452068,11.71128095734504,6.344397633787124,6.413001871397419,6.408766763825571,20.44946531134267,6.814950458465084,5.839128899958826,6.192680803037459,7.751670069031177,20.34492861503555,21.007426197490386,6.418902514442321,5.8804715693958345,6.500930166052234,19.920786733588866,20.53539427393867,20.53548372753205,5.783873911826841,5.783701134545188,16.902603849287956,20.516992452644534,20.5354836044773
1976-09-30,1.7182533909877142,9.769431811571119,1.6878229916095733,4.91340202887853,13.532099692523479,14.314175490041574,5.25196090588967,6.73126559406519,9.587245707710585,12.75244374871254,12.64795140052835,6.431051815549533,5.313166292260091,3.471201704442501,9.16828212440014,8.681276119003693,1.8052236388127012,6.56706103036801,3.057299852867921,4.13891263405482,4.785412784914175,1.795813637971878,1.6499930997689563,1.65,2.526666327317556,2.5344285309314727,1.874390468498071,1.6483706792195636,1.65
1976-10-31,4.611330493803947,2.373147495331303,4.61323538134175,3.650081537904278,1.1499591303929206,1.093467104819513,4.269195299956106,2.57496145848305,1.1533276933816172,1.1055269260560312,1.1069374166188701,4.012124669167303,1.3490866364971283,1.156138019215676,1.1263735553910659,1.36496256051525,3.3366799070950477,3.846997119726674,1.3007651740504849,1.1524963109723982,1.2356170069786807,3.274573200171994,3.374178394194572,3.374193622219947,1.161290326426106,1.1604861194087612,2.8285259388146864,3.3711418182619157,3.374193622219947
1976-11-30,0.2559260348478953,0.6046577294667562,0.2542916851739089,0.39562197054425874,0.7714979012807209,0.8009110768636067,0.4157620171705881,0.49977368414402007,0.6465402245521545,0.7509907941023505,0.7474533885717395,0.42298351824283614,0.5053361117839813,0.44754772782325747,0.6336223204930623,0.8652210801839828,2.6871669391791024,0.37101307014624285,0.43254361947377523,0.4693780322869619,0.5744877368211746,2.6194986775517464,2.7133205463488896,2.7133332888285318,0.41666647990544636,0.41632776061693827,2.1479027683536214,2.7106868038574854,2.713333292802175
